"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"","SM_D18_1_18_0__SM_D16_1_20_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","SM(d18:1/18:0)/SM(d16:1/20:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","SM_D18_1_20_0__SM_D16_1_22_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","SM(d18:1/20:0)/SM(d16:1/22:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","SM_D18_1_22_0__SM_D16_1_24_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","SM(d18:1/22:0)/SM(d16:1/24:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","SM_D18_1_23_0__SM_D17_1_24_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","SM(d18:1/23:0)/SM(d17:1/24:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","SM_D18_1_24_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","SM(d18:1/24:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","SM_D18_1_24_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","SM(d18:1/24:1)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","SM_D18_2_14_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","SM(d18:2/14:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","SM_D18_2_16_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","SM(d18:2/16:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","SM_D18_2_17_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","SM(d18:2/17:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","SM_D18_2_18_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","SM(d18:2/18:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","SM_D18_2_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","SM(d18:2/18:1)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","SM_D18_2_20_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","SM(d18:2/20:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","SM_D18_2_22_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","SM(d18:2/22:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","SM_D18_2_23_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","SM(d18:2/23:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","SM_D18_2_24_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","SM(d18:2/24:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","SM_D19_1_24_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","SM(d19:1/24:1)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","SULFATIDE__D18_1__16_0_OH__","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","Sulfatide (d18:1:/16:0(OH))","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","SULFATIDE__D18_1__16_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","Sulfatide (d18:1:/16:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","SULFATIDE__D18_1__24_0_OH__","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","Sulfatide (d18:1:/24:0(OH))","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","SULFATIDE__D18_1__24_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","Sulfatide (d18:1:/24:0)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","SULFATIDE__D18_1__24_1_OH__","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","Sulfatide (d18:1:/24:1(OH))","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","SULFATIDE__D18_1__24_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","Sulfatide (d18:1:/24:1)","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_48_0_NL_16_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(48:0) [NL-16:0]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_48_1_NL_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(48:1) [NL-18:1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_48_2_NL_14_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(48:2) [NL-14:1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_48_2_NL_16_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(48:2) [NL-16:0]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_48_2_NL_16_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(48:2) [NL-16:1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_48_2_NL_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(48:2) [NL-18:1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_48_3_NL_16_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(48:3) [NL-16:1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_48_3_NL_18_2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(48:3) [NL-18:2]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_49_1_NL_15_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(49:1) [NL-15:0]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_49_1_NL_16_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(49:1) [NL-16:0]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_49_1_NL_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(49:1) [NL-18:1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_50_0_NL_18_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(50:0) [NL-18:0]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_50_1_NL_14_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(50:1) [NL-14:0]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_50_1_NL_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(50:1) [NL-18:1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_50_2_NL_18_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(50:2) [NL-18:0]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_50_2_NL_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(50:2) [NL-18:1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_50_2_NL_18_2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(50:2) [NL-18:2]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_50_3_NL_14_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(50:3) [NL-14:1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_50_3_NL_16_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(50:3) [NL-16:1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_50_3_NL_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(50:3) [NL-18:1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_50_4_NL_14_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(50:4) [NL-14:0]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_51_0_NL_16_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(51:0) [NL-16:0]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_51_1_NL_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(51:1) [NL-18:1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_51_2_NL_15_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(51:2) [NL-15:0]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_51_2_NL_16_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(51:2) [NL-16:0]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_51_2_NL_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(51:2) [NL-18:1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_52_1_NL_18_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(52:1) [NL-18:0]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_52_2_NL_16_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(52:2) [NL-16:0]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_52_3_NL_16_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(52:3) [NL-16:1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_52_3_NL_18_2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(52:3) [NL-18:2]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_52_4_NL_16_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(52:4) [NL-16:0]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_52_4_NL_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(52:4) [NL-18:1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_53_2_NL_17_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(53:2) [NL-17:0]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_54_0_NL_18_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(54:0) [NL-18:0]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_54_1_NL_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(54:1) [NL-18:1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_54_2_NL_18_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(54:2) [NL-18:0]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_54_3_NL_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(54:3) [NL-18:1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_54_4_NL_18_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(54:4) [NL-18:0]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_54_4_NL_18_2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(54:4) [NL-18:2]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_54_5_NL_18_1_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(54:5) [NL-18:1]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_54_6_NL_18_2_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(54:6) [NL-18:2]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_56_6_NL_20_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(56:6) [NL-20:4]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_56_8_NL_20_4_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(56:8) [NL-20:4]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_58_8_NL_22_6_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(58:8) [NL-22:6]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_O_50_1_NL_16_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(O-50:1) [NL-16:0]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_O_52_0_NL_16_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(O-52:0) [NL-16:0]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","TG_O_52_2_NL_16_0_","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","TG(O-52:2) [NL-16:0]","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
"","UBIQUINONE","LIPIDOMICSDATABASE_MEIKLELAB","ADMC Lipidomics Meikle Lab Baseline Data Matrix [ADNI1]","-4","Measured Lipid","-4","-4","-4","-4","-4","-4","-4","-4","nM","","Ubiquinone","-4","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2021-04-13 15:22:08.0"
